# Comparação: Solução Numérica vs Solução Analítica
# θ₀ = 0.7854 rad (45.0 graus)
# t(s)	theta_num(rad)	theta_anal(rad)	diferenca(rad)
0.344411	0.403393	0.371061	3.233215e-02
0.344511	0.403189	0.370844	3.234471e-02
0.344611	0.402985	0.370627	3.235727e-02
0.344711	0.402780	0.370410	3.236982e-02
0.344811	0.402576	0.370193	3.238238e-02
0.344911	0.402371	0.369976	3.239493e-02
0.345011	0.402167	0.369759	3.240748e-02
0.345111	0.401962	0.369542	3.242002e-02
0.345211	0.401758	0.369325	3.243257e-02
0.345311	0.401553	0.369108	3.244511e-02
0.345411	0.401349	0.368891	3.245765e-02
0.345511	0.401144	0.368674	3.247019e-02
0.345611	0.400939	0.368457	3.248273e-02
0.345711	0.400735	0.368239	3.249526e-02
0.345811	0.400530	0.368022	3.250779e-02
0.345911	0.400325	0.367805	3.252032e-02
0.346012	0.400120	0.367587	3.253285e-02
0.346112	0.399915	0.367370	3.254537e-02
0.346212	0.399710	0.367152	3.255790e-02
0.346312	0.399505	0.366935	3.257042e-02
0.346412	0.399300	0.366717	3.258294e-02
0.346512	0.399095	0.366500	3.259545e-02
0.346612	0.398890	0.366282	3.260797e-02
0.346712	0.398685	0.366065	3.262048e-02
0.346812	0.398480	0.365847	3.263299e-02
0.346912	0.398275	0.365629	3.264550e-02
0.347012	0.398070	0.365412	3.265800e-02
0.347112	0.397864	0.365194	3.267051e-02
0.347212	0.397659	0.364976	3.268301e-02
0.347312	0.397454	0.364758	3.269551e-02
0.347412	0.397248	0.364540	3.270800e-02
0.347512	0.397043	0.364322	3.272050e-02
0.347612	0.396837	0.364104	3.273299e-02
0.347712	0.396632	0.363886	3.274548e-02
0.347812	0.396426	0.363668	3.275797e-02
0.347912	0.396221	0.363450	3.277046e-02
0.348012	0.396015	0.363232	3.278294e-02
0.348112	0.395810	0.363014	3.279542e-02
0.348212	0.395604	0.362796	3.280790e-02
0.348312	0.395398	0.362578	3.282038e-02
0.348412	0.395192	0.362359	3.283285e-02
0.348512	0.394987	0.362141	3.284532e-02
0.348612	0.394781	0.361923	3.285780e-02
0.348712	0.394575	0.361705	3.287026e-02
0.348812	0.394369	0.361486	3.288273e-02
0.348912	0.394163	0.361268	3.289519e-02
0.349012	0.393957	0.361049	3.290766e-02
0.349112	0.393751	0.360831	3.292011e-02
0.349212	0.393545	0.360612	3.293257e-02
0.349312	0.393339	0.360394	3.294503e-02
0.349412	0.393133	0.360175	3.295748e-02
0.349512	0.392926	0.359957	3.296993e-02
0.349612	0.392720	0.359738	3.298238e-02
0.349712	0.392514	0.359519	3.299482e-02
0.349812	0.392308	0.359300	3.300727e-02
0.349912	0.392101	0.359082	3.301971e-02
0.350012	0.391895	0.358863	3.303215e-02
0.350112	0.391689	0.358644	3.304458e-02
0.350212	0.391482	0.358425	3.305702e-02
0.350312	0.391276	0.358206	3.306945e-02
0.350412	0.391069	0.357987	3.308188e-02
0.350512	0.390863	0.357768	3.309431e-02
0.350612	0.390656	0.357549	3.310673e-02
0.350712	0.390449	0.357330	3.311916e-02
0.350812	0.390243	0.357111	3.313158e-02
0.350912	0.390036	0.356892	3.314400e-02
0.351012	0.389829	0.356673	3.315641e-02
0.351112	0.389623	0.356454	3.316883e-02
0.351212	0.389416	0.356234	3.318124e-02
0.351312	0.389209	0.356015	3.319365e-02
0.351412	0.389002	0.355796	3.320606e-02
0.351512	0.388795	0.355577	3.321846e-02
0.351612	0.388588	0.355357	3.323086e-02
0.351712	0.388381	0.355138	3.324326e-02
0.351812	0.388174	0.354918	3.325566e-02
0.351912	0.387967	0.354699	3.326806e-02
0.352012	0.387760	0.354479	3.328045e-02
0.352112	0.387553	0.354260	3.329284e-02
0.352212	0.387346	0.354040	3.330523e-02
0.352312	0.387138	0.353821	3.331762e-02
0.352412	0.386931	0.353601	3.333000e-02
0.352512	0.386724	0.353381	3.334238e-02
0.352612	0.386516	0.353162	3.335476e-02
0.352712	0.386309	0.352942	3.336714e-02
0.352812	0.386102	0.352722	3.337951e-02
0.352912	0.385894	0.352502	3.339188e-02
0.353012	0.385687	0.352282	3.340425e-02
0.353112	0.385479	0.352063	3.341662e-02
0.353212	0.385272	0.351843	3.342899e-02
0.353312	0.385064	0.351623	3.344135e-02
0.353412	0.384856	0.351403	3.345371e-02
0.353512	0.384649	0.351183	3.346607e-02
0.353612	0.384441	0.350963	3.347843e-02
0.353712	0.384233	0.350743	3.349078e-02
0.353812	0.384026	0.350522	3.350313e-02
0.353912	0.383818	0.350302	3.351548e-02
0.354012	0.383610	0.350082	3.352783e-02
0.354112	0.383402	0.349862	3.354017e-02
0.354212	0.383194	0.349642	3.355251e-02
0.354312	0.382986	0.349421	3.356485e-02
0.354412	0.382778	0.349201	3.357719e-02
0.354512	0.382570	0.348981	3.358952e-02
0.354612	0.382362	0.348760	3.360185e-02
0.354712	0.382154	0.348540	3.361418e-02
0.354812	0.381946	0.348319	3.362651e-02
0.354912	0.381738	0.348099	3.363884e-02
0.355012	0.381529	0.347878	3.365116e-02
0.355112	0.381321	0.347658	3.366348e-02
0.355212	0.381113	0.347437	3.367580e-02
0.355312	0.380905	0.347216	3.368811e-02
0.355412	0.380696	0.346996	3.370042e-02
0.355512	0.380488	0.346775	3.371273e-02
0.355612	0.380279	0.346554	3.372504e-02
0.355712	0.380071	0.346334	3.373735e-02
0.355812	0.379862	0.346113	3.374965e-02
0.355912	0.379654	0.345892	3.376195e-02
0.356012	0.379445	0.345671	3.377425e-02
0.356112	0.379237	0.345450	3.378655e-02
0.356212	0.379028	0.345229	3.379884e-02
0.356312	0.378819	0.345008	3.381113e-02
0.356412	0.378611	0.344787	3.382342e-02
0.356512	0.378402	0.344566	3.383571e-02
0.356612	0.378193	0.344345	3.384799e-02
0.356712	0.377984	0.344124	3.386027e-02
0.356812	0.377775	0.343903	3.387255e-02
0.356912	0.377566	0.343682	3.388483e-02
0.357012	0.377357	0.343460	3.389710e-02
0.357112	0.377148	0.343239	3.390937e-02
0.357212	0.376939	0.343018	3.392164e-02
0.357312	0.376730	0.342797	3.393391e-02
0.357412	0.376521	0.342575	3.394617e-02
0.357512	0.376312	0.342354	3.395843e-02
0.357612	0.376103	0.342132	3.397069e-02
0.357712	0.375894	0.341911	3.398295e-02
0.357812	0.375685	0.341689	3.399521e-02
0.357912	0.375475	0.341468	3.400746e-02
0.358012	0.375266	0.341246	3.401971e-02
0.358112	0.375057	0.341025	3.403195e-02
0.358212	0.374847	0.340803	3.404420e-02
0.358312	0.374638	0.340582	3.405644e-02
0.358412	0.374428	0.340360	3.406868e-02
0.358512	0.374219	0.340138	3.408092e-02
0.358612	0.374009	0.339916	3.409315e-02
0.358712	0.373800	0.339695	3.410538e-02
0.358812	0.373590	0.339473	3.411761e-02
0.358912	0.373381	0.339251	3.412984e-02
0.359012	0.373171	0.339029	3.414206e-02
0.359112	0.372961	0.338807	3.415429e-02
0.359212	0.372752	0.338585	3.416650e-02
0.359312	0.372542	0.338363	3.417872e-02
0.359412	0.372332	0.338141	3.419094e-02
0.359512	0.372122	0.337919	3.420315e-02
0.359612	0.371912	0.337697	3.421536e-02
0.359712	0.371702	0.337475	3.422756e-02
0.359812	0.371492	0.337253	3.423977e-02
0.359912	0.371283	0.337031	3.425197e-02
0.360012	0.371072	0.336808	3.426417e-02
0.360112	0.370862	0.336586	3.427637e-02
0.360212	0.370652	0.336364	3.428856e-02
0.360312	0.370442	0.336141	3.430075e-02
0.360412	0.370232	0.335919	3.431294e-02
0.360512	0.370022	0.335697	3.432513e-02
0.360612	0.369812	0.335474	3.433731e-02
0.360712	0.369601	0.335252	3.434949e-02
0.360812	0.369391	0.335029	3.436167e-02
0.360912	0.369181	0.334807	3.437385e-02
0.361012	0.368970	0.334584	3.438602e-02
0.361112	0.368760	0.334362	3.439819e-02
0.361212	0.368550	0.334139	3.441036e-02
0.361312	0.368339	0.333916	3.442253e-02
0.361412	0.368129	0.333694	3.443469e-02
0.361512	0.367918	0.333471	3.444685e-02
0.361612	0.367707	0.333248	3.445901e-02
0.361712	0.367497	0.333026	3.447117e-02
0.361812	0.367286	0.332803	3.448332e-02
0.361912	0.367075	0.332580	3.449547e-02
0.362012	0.366865	0.332357	3.450762e-02
0.362112	0.366654	0.332134	3.451977e-02
0.362212	0.366443	0.331911	3.453191e-02
0.362312	0.366232	0.331688	3.454405e-02
0.362412	0.366021	0.331465	3.455619e-02
0.362512	0.365811	0.331242	3.456832e-02
0.362612	0.365600	0.331019	3.458046e-02
0.362712	0.365389	0.330796	3.459259e-02
0.362812	0.365178	0.330573	3.460471e-02
0.362912	0.364967	0.330350	3.461684e-02
0.363012	0.364755	0.330127	3.462896e-02
0.363112	0.364544	0.329903	3.464108e-02
0.363212	0.364333	0.329680	3.465320e-02
0.363312	0.364122	0.329457	3.466531e-02
0.363412	0.363911	0.329233	3.467742e-02
0.363512	0.363700	0.329010	3.468953e-02
0.363612	0.363488	0.328787	3.470164e-02
0.363712	0.363277	0.328563	3.471374e-02
0.363812	0.363066	0.328340	3.472584e-02
0.363912	0.362854	0.328116	3.473794e-02
0.364012	0.362643	0.327893	3.475004e-02
0.364112	0.362431	0.327669	3.476213e-02
0.364212	0.362220	0.327446	3.477422e-02
0.364312	0.362008	0.327222	3.478631e-02
0.364412	0.361797	0.326998	3.479840e-02
0.364512	0.361585	0.326775	3.481048e-02
0.364612	0.361374	0.326551	3.482256e-02
0.364712	0.361162	0.326327	3.483464e-02
0.364812	0.360950	0.326103	3.484671e-02
0.364912	0.360738	0.325880	3.485878e-02
0.365012	0.360527	0.325656	3.487085e-02
0.365112	0.360315	0.325432	3.488292e-02
0.365212	0.360103	0.325208	3.489498e-02
0.365312	0.359891	0.324984	3.490705e-02
0.365412	0.359679	0.324760	3.491910e-02
0.365512	0.359467	0.324536	3.493116e-02
0.365612	0.359255	0.324312	3.494321e-02
0.365712	0.359043	0.324088	3.495526e-02
0.365812	0.358831	0.323864	3.496731e-02
0.365912	0.358619	0.323640	3.497936e-02
0.366012	0.358407	0.323416	3.499140e-02
0.366112	0.358195	0.323191	3.500344e-02
0.366212	0.357983	0.322967	3.501548e-02
0.366312	0.357770	0.322743	3.502751e-02
0.366412	0.357558	0.322519	3.503955e-02
0.366512	0.357346	0.322294	3.505158e-02
0.366612	0.357134	0.322070	3.506360e-02
0.366712	0.356921	0.321846	3.507563e-02
0.366812	0.356709	0.321621	3.508765e-02
0.366912	0.356496	0.321397	3.509967e-02
0.367012	0.356284	0.321172	3.511168e-02
0.367112	0.356071	0.320948	3.512370e-02
0.367212	0.355859	0.320723	3.513571e-02
0.367312	0.355646	0.320499	3.514771e-02
0.367412	0.355434	0.320274	3.515972e-02
0.367512	0.355221	0.320049	3.517172e-02
0.367612	0.355008	0.319825	3.518372e-02
0.367712	0.354796	0.319600	3.519572e-02
0.367812	0.354583	0.319375	3.520771e-02
0.367912	0.354370	0.319151	3.521970e-02
0.368012	0.354157	0.318926	3.523169e-02
0.368112	0.353945	0.318701	3.524368e-02
0.368212	0.353732	0.318476	3.525566e-02
0.368312	0.353519	0.318251	3.526764e-02
0.368412	0.353306	0.318026	3.527962e-02
0.368512	0.353093	0.317801	3.529159e-02
0.368612	0.352880	0.317576	3.530357e-02
0.368712	0.352667	0.317351	3.531554e-02
0.368812	0.352454	0.317126	3.532750e-02
0.368912	0.352241	0.316901	3.533947e-02
0.369012	0.352028	0.316676	3.535143e-02
0.369112	0.351814	0.316451	3.536339e-02
0.369212	0.351601	0.316226	3.537534e-02
0.369312	0.351388	0.316001	3.538729e-02
0.369412	0.351175	0.315775	3.539924e-02
0.369512	0.350961	0.315550	3.541119e-02
0.369612	0.350748	0.315325	3.542314e-02
0.369712	0.350535	0.315100	3.543508e-02
0.369812	0.350321	0.314874	3.544702e-02
0.369912	0.350108	0.314649	3.545895e-02
0.370012	0.349894	0.314423	3.547089e-02
0.370112	0.349681	0.314198	3.548282e-02
0.370212	0.349467	0.313972	3.549475e-02
0.370312	0.349254	0.313747	3.550667e-02
0.370412	0.349040	0.313521	3.551859e-02
0.370512	0.348826	0.313296	3.553051e-02
0.370612	0.348613	0.313070	3.554243e-02
0.370712	0.348399	0.312845	3.555434e-02
0.370812	0.348185	0.312619	3.556625e-02
0.370912	0.347971	0.312393	3.557816e-02
0.371012	0.347758	0.312168	3.559007e-02
0.371112	0.347544	0.311942	3.560197e-02
0.371212	0.347330	0.311716	3.561387e-02
0.371312	0.347116	0.311490	3.562577e-02
0.371412	0.346902	0.311264	3.563766e-02
0.371512	0.346688	0.311038	3.564955e-02
0.371612	0.346474	0.310813	3.566144e-02
0.371712	0.346260	0.310587	3.567333e-02
0.371812	0.346046	0.310361	3.568521e-02
0.371912	0.345832	0.310135	3.569709e-02
0.372012	0.345618	0.309909	3.570897e-02
0.372112	0.345403	0.309683	3.572084e-02
0.372212	0.345189	0.309457	3.573272e-02
0.372312	0.344975	0.309230	3.574458e-02
0.372412	0.344761	0.309004	3.575645e-02
0.372512	0.344546	0.308778	3.576831e-02
0.372612	0.344332	0.308552	3.578017e-02
0.372712	0.344118	0.308326	3.579203e-02
0.372812	0.343903	0.308099	3.580389e-02
0.372912	0.343689	0.307873	3.581574e-02
0.373012	0.343474	0.307647	3.582759e-02
0.373112	0.343260	0.307420	3.583943e-02
0.373212	0.343045	0.307194	3.585128e-02
0.373312	0.342831	0.306968	3.586312e-02
0.373412	0.342616	0.306741	3.587495e-02
0.373512	0.342401	0.306515	3.588679e-02
0.373612	0.342187	0.306288	3.589862e-02
0.373712	0.341972	0.306062	3.591045e-02
0.373812	0.341757	0.305835	3.592228e-02
0.373912	0.341543	0.305608	3.593410e-02
0.374012	0.341328	0.305382	3.594592e-02
0.374112	0.341113	0.305155	3.595774e-02
0.374212	0.340898	0.304928	3.596955e-02
0.374312	0.340683	0.304702	3.598136e-02
0.374412	0.340468	0.304475	3.599317e-02
0.374512	0.340253	0.304248	3.600498e-02
0.374612	0.340038	0.304021	3.601678e-02
0.374712	0.339823	0.303795	3.602858e-02
0.374812	0.339608	0.303568	3.604038e-02
0.374912	0.339393	0.303341	3.605217e-02
0.375012	0.339178	0.303114	3.606396e-02
0.375112	0.338963	0.302887	3.607575e-02
0.375212	0.338747	0.302660	3.608754e-02
0.375312	0.338532	0.302433	3.609932e-02
0.375412	0.338317	0.302206	3.611110e-02
0.375512	0.338102	0.301979	3.612288e-02
0.375612	0.337886	0.301752	3.613465e-02
0.375712	0.337671	0.301525	3.614642e-02
0.375812	0.337456	0.301297	3.615819e-02
0.375912	0.337240	0.301070	3.616995e-02
0.376012	0.337025	0.300843	3.618172e-02
0.376113	0.336809	0.300616	3.619348e-02
0.376213	0.336594	0.300388	3.620523e-02
0.376313	0.336378	0.300161	3.621699e-02
0.376413	0.336162	0.299934	3.622874e-02
0.376513	0.335947	0.299706	3.624048e-02
0.376613	0.335731	0.299479	3.625223e-02
0.376713	0.335516	0.299252	3.626397e-02
0.376813	0.335300	0.299024	3.627571e-02
0.376913	0.335084	0.298797	3.628744e-02
0.377013	0.334868	0.298569	3.629918e-02
0.377113	0.334652	0.298342	3.631091e-02
0.377213	0.334437	0.298114	3.632263e-02
0.377313	0.334221	0.297886	3.633436e-02
0.377413	0.334005	0.297659	3.634608e-02
0.377513	0.333789	0.297431	3.635780e-02
0.377613	0.333573	0.297203	3.636951e-02
0.377713	0.333357	0.296976	3.638122e-02
0.377813	0.333141	0.296748	3.639293e-02
0.377913	0.332925	0.296520	3.640464e-02
0.378013	0.332709	0.296292	3.641634e-02
0.378113	0.332492	0.296064	3.642804e-02
0.378213	0.332276	0.295837	3.643974e-02
0.378313	0.332060	0.295609	3.645143e-02
0.378413	0.331844	0.295381	3.646313e-02
0.378513	0.331628	0.295153	3.647481e-02
0.378613	0.331411	0.294925	3.648650e-02
0.378713	0.331195	0.294697	3.649818e-02
0.378813	0.330979	0.294469	3.650986e-02
0.378913	0.330762	0.294241	3.652154e-02
0.379013	0.330546	0.294013	3.653321e-02
0.379113	0.330329	0.293784	3.654488e-02
0.379213	0.330113	0.293556	3.655655e-02
0.379313	0.329896	0.293328	3.656821e-02
0.379413	0.329680	0.293100	3.657987e-02
0.379513	0.329463	0.292872	3.659153e-02
0.379613	0.329247	0.292643	3.660319e-02
0.379713	0.329030	0.292415	3.661484e-02
0.379813	0.328813	0.292187	3.662649e-02
0.379913	0.328597	0.291958	3.663814e-02
0.380013	0.328380	0.291730	3.664978e-02
0.380113	0.328163	0.291502	3.666142e-02
0.380213	0.327946	0.291273	3.667306e-02
0.380313	0.327729	0.291045	3.668469e-02
0.380413	0.327512	0.290816	3.669632e-02
0.380513	0.327296	0.290588	3.670795e-02
0.380613	0.327079	0.290359	3.671958e-02
0.380713	0.326862	0.290130	3.673120e-02
0.380813	0.326645	0.289902	3.674282e-02
0.380913	0.326428	0.289673	3.675443e-02
0.381013	0.326211	0.289445	3.676605e-02
0.381113	0.325993	0.289216	3.677766e-02
0.381213	0.325776	0.288987	3.678926e-02
0.381313	0.325559	0.288758	3.680087e-02
0.381413	0.325342	0.288530	3.681247e-02
0.381513	0.325125	0.288301	3.682407e-02
0.381613	0.324908	0.288072	3.683566e-02
0.381713	0.324690	0.287843	3.684725e-02
0.381813	0.324473	0.287614	3.685884e-02
0.381913	0.324256	0.287385	3.687043e-02
0.382013	0.324038	0.287156	3.688201e-02
0.382113	0.323821	0.286927	3.689359e-02
0.382213	0.323603	0.286698	3.690516e-02
0.382313	0.323386	0.286469	3.691674e-02
0.382413	0.323168	0.286240	3.692831e-02
0.382513	0.322951	0.286011	3.693988e-02
0.382613	0.322733	0.285782	3.695144e-02
0.382713	0.322516	0.285553	3.696300e-02
0.382813	0.322298	0.285324	3.697456e-02
0.382913	0.322080	0.285094	3.698611e-02
0.383013	0.321863	0.284865	3.699767e-02
0.383113	0.321645	0.284636	3.700921e-02
0.383213	0.321427	0.284407	3.702076e-02
0.383313	0.321210	0.284177	3.703230e-02
0.383413	0.320992	0.283948	3.704384e-02
0.383513	0.320774	0.283719	3.705538e-02
0.383613	0.320556	0.283489	3.706691e-02
0.383713	0.320338	0.283260	3.707844e-02
0.383813	0.320120	0.283030	3.708997e-02
0.383913	0.319902	0.282801	3.710149e-02
0.384013	0.319684	0.282571	3.711301e-02
0.384113	0.319466	0.282342	3.712453e-02
0.384213	0.319248	0.282112	3.713604e-02
0.384313	0.319030	0.281883	3.714756e-02
0.384413	0.318812	0.281653	3.715906e-02
0.384513	0.318594	0.281423	3.717057e-02
0.384613	0.318376	0.281194	3.718207e-02
0.384713	0.318157	0.280964	3.719357e-02
0.384813	0.317939	0.280734	3.720507e-02
0.384913	0.317721	0.280504	3.721656e-02
0.385013	0.317503	0.280275	3.722805e-02
0.385113	0.317284	0.280045	3.723954e-02
0.385213	0.317066	0.279815	3.725102e-02
0.385313	0.316848	0.279585	3.726250e-02
0.385413	0.316629	0.279355	3.727398e-02
0.385513	0.316411	0.279125	3.728545e-02
0.385613	0.316192	0.278895	3.729692e-02
0.385713	0.315974	0.278665	3.730839e-02
0.385813	0.315755	0.278435	3.731985e-02
0.385913	0.315537	0.278205	3.733131e-02
0.386013	0.315318	0.277975	3.734277e-02
0.386113	0.315099	0.277745	3.735423e-02
0.386213	0.314881	0.277515	3.736568e-02
0.386313	0.314662	0.277285	3.737713e-02
0.386413	0.314443	0.277055	3.738857e-02
0.386513	0.314224	0.276824	3.740002e-02
0.386613	0.314006	0.276594	3.741145e-02
0.386713	0.313787	0.276364	3.742289e-02
0.386813	0.313568	0.276134	3.743432e-02
0.386913	0.313349	0.275903	3.744575e-02
0.387013	0.313130	0.275673	3.745718e-02
0.387113	0.312911	0.275443	3.746860e-02
0.387213	0.312692	0.275212	3.748002e-02
0.387313	0.312473	0.274982	3.749144e-02
0.387413	0.312254	0.274751	3.750285e-02
0.387513	0.312035	0.274521	3.751426e-02
0.387613	0.311816	0.274290	3.752567e-02
0.387713	0.311597	0.274060	3.753708e-02
0.387813	0.311378	0.273829	3.754848e-02
0.387913	0.311159	0.273599	3.755988e-02
0.388013	0.310939	0.273368	3.757127e-02
0.388113	0.310720	0.273138	3.758266e-02
0.388213	0.310501	0.272907	3.759405e-02
0.388313	0.310282	0.272676	3.760543e-02
0.388413	0.310062	0.272445	3.761682e-02
0.388513	0.309843	0.272215	3.762820e-02
0.388613	0.309624	0.271984	3.763957e-02
0.388713	0.309404	0.271753	3.765094e-02
0.388813	0.309185	0.271522	3.766231e-02
0.388913	0.308965	0.271291	3.767368e-02
0.389013	0.308746	0.271061	3.768504e-02
0.389113	0.308526	0.270830	3.769640e-02
0.389213	0.308307	0.270599	3.770776e-02
0.389313	0.308087	0.270368	3.771911e-02
0.389413	0.307867	0.270137	3.773046e-02
0.389513	0.307648	0.269906	3.774181e-02
0.389613	0.307428	0.269675	3.775315e-02
0.389713	0.307208	0.269444	3.776449e-02
0.389813	0.306988	0.269213	3.777583e-02
0.389913	0.306769	0.268982	3.778716e-02
0.390013	0.306549	0.268750	3.779849e-02
0.390113	0.306329	0.268519	3.780982e-02
0.390213	0.306109	0.268288	3.782114e-02
0.390313	0.305889	0.268057	3.783246e-02
0.390413	0.305669	0.267826	3.784378e-02
0.390513	0.305449	0.267594	3.785509e-02
0.390613	0.305229	0.267363	3.786640e-02
0.390713	0.305009	0.267132	3.787771e-02
0.390813	0.304789	0.266900	3.788902e-02
0.390913	0.304569	0.266669	3.790032e-02
0.391013	0.304349	0.266438	3.791161e-02
0.391113	0.304129	0.266206	3.792291e-02
0.391213	0.303909	0.265975	3.793420e-02
0.391313	0.303689	0.265743	3.794549e-02
0.391413	0.303468	0.265512	3.795677e-02
0.391513	0.303248	0.265280	3.796805e-02
0.391613	0.303028	0.265049	3.797933e-02
0.391713	0.302808	0.264817	3.799061e-02
0.391813	0.302587	0.264585	3.800188e-02
0.391913	0.302367	0.264354	3.801315e-02
0.392013	0.302147	0.264122	3.802441e-02
0.392113	0.301926	0.263890	3.803567e-02
0.392213	0.301706	0.263659	3.804693e-02
0.392313	0.301485	0.263427	3.805819e-02
0.392413	0.301265	0.263195	3.806944e-02
0.392513	0.301044	0.262963	3.808069e-02
0.392613	0.300824	0.262732	3.809193e-02
0.392713	0.300603	0.262500	3.810318e-02
0.392813	0.300382	0.262268	3.811442e-02
0.392913	0.300162	0.262036	3.812565e-02
0.393013	0.299941	0.261804	3.813688e-02
0.393113	0.299720	0.261572	3.814811e-02
0.393213	0.299500	0.261340	3.815934e-02
0.393313	0.299279	0.261108	3.817056e-02
0.393413	0.299058	0.260876	3.818178e-02
0.393513	0.298837	0.260644	3.819300e-02
0.393613	0.298616	0.260412	3.820421e-02
0.393713	0.298395	0.260180	3.821542e-02
0.393813	0.298174	0.259948	3.822662e-02
0.393913	0.297953	0.259716	3.823782e-02
0.394013	0.297733	0.259483	3.824902e-02
0.394113	0.297512	0.259251	3.826022e-02
0.394213	0.297290	0.259019	3.827141e-02
0.394313	0.297069	0.258787	3.828260e-02
0.394413	0.296848	0.258555	3.829379e-02
0.394513	0.296627	0.258322	3.830497e-02
0.394613	0.296406	0.258090	3.831615e-02
0.394713	0.296185	0.257858	3.832732e-02
0.394813	0.295964	0.257625	3.833850e-02
0.394913	0.295742	0.257393	3.834967e-02
0.395013	0.295521	0.257160	3.836083e-02
0.395113	0.295300	0.256928	3.837199e-02
0.395213	0.295079	0.256695	3.838315e-02
0.395313	0.294857	0.256463	3.839431e-02
0.395413	0.294636	0.256230	3.840546e-02
0.395513	0.294414	0.255998	3.841661e-02
0.395613	0.294193	0.255765	3.842776e-02
0.395713	0.293972	0.255533	3.843890e-02
0.395813	0.293750	0.255300	3.845004e-02
0.395913	0.293529	0.255067	3.846117e-02
0.396013	0.293307	0.254835	3.847231e-02
0.396113	0.293085	0.254602	3.848343e-02
0.396213	0.292864	0.254369	3.849456e-02
0.396313	0.292642	0.254136	3.850568e-02
0.396413	0.292421	0.253904	3.851680e-02
0.396513	0.292199	0.253671	3.852792e-02
0.396613	0.291977	0.253438	3.853903e-02
0.396713	0.291755	0.253205	3.855014e-02
0.396813	0.291534	0.252972	3.856124e-02
0.396913	0.291312	0.252739	3.857234e-02
0.397013	0.291090	0.252506	3.858344e-02
0.397113	0.290868	0.252274	3.859454e-02
0.397213	0.290646	0.252041	3.860563e-02
0.397313	0.290424	0.251808	3.861672e-02
0.397413	0.290202	0.251575	3.862780e-02
0.397513	0.289980	0.251341	3.863889e-02
0.397613	0.289758	0.251108	3.864996e-02
0.397713	0.289536	0.250875	3.866104e-02
0.397813	0.289314	0.250642	3.867211e-02
0.397913	0.289092	0.250409	3.868318e-02
0.398013	0.288870	0.250176	3.869424e-02
0.398113	0.288648	0.249943	3.870530e-02
0.398213	0.288426	0.249709	3.871636e-02
0.398313	0.288204	0.249476	3.872742e-02
0.398413	0.287981	0.249243	3.873847e-02
0.398513	0.287759	0.249010	3.874951e-02
0.398613	0.287537	0.248776	3.876056e-02
0.398713	0.287315	0.248543	3.877160e-02
0.398813	0.287092	0.248310	3.878264e-02
0.398913	0.286870	0.248076	3.879367e-02
0.399013	0.286647	0.247843	3.880470e-02
0.399113	0.286425	0.247609	3.881573e-02
0.399213	0.286203	0.247376	3.882675e-02
0.399313	0.285980	0.247142	3.883777e-02
0.399413	0.285758	0.246909	3.884879e-02
0.399513	0.285535	0.246675	3.885980e-02
0.399613	0.285313	0.246442	3.887081e-02
0.399713	0.285090	0.246208	3.888182e-02
0.399813	0.284867	0.245975	3.889282e-02
0.399913	0.284645	0.245741	3.890382e-02
0.400013	0.284422	0.245507	3.891482e-02
0.400113	0.284199	0.245274	3.892581e-02
0.400213	0.283977	0.245040	3.893680e-02
0.400313	0.283754	0.244806	3.894779e-02
0.400413	0.283531	0.244572	3.895877e-02
0.400513	0.283308	0.244339	3.896975e-02
0.400613	0.283085	0.244105	3.898072e-02
0.400713	0.282863	0.243871	3.899169e-02
0.400813	0.282640	0.243637	3.900266e-02
0.400913	0.282417	0.243403	3.901363e-02
0.401013	0.282194	0.243169	3.902459e-02
0.401113	0.281971	0.242935	3.903555e-02
0.401213	0.281748	0.242701	3.904650e-02
0.401313	0.281525	0.242467	3.905745e-02
0.401413	0.281302	0.242233	3.906840e-02
0.401513	0.281079	0.241999	3.907935e-02
0.401613	0.280856	0.241765	3.909029e-02
0.401713	0.280632	0.241531	3.910122e-02
0.401813	0.280409	0.241297	3.911216e-02
0.401913	0.280186	0.241063	3.912309e-02
0.402013	0.279963	0.240829	3.913402e-02
0.402113	0.279740	0.240595	3.914494e-02
0.402213	0.279516	0.240361	3.915586e-02
0.402313	0.279293	0.240126	3.916678e-02
0.402413	0.279070	0.239892	3.917769e-02
0.402513	0.278846	0.239658	3.918860e-02
0.402613	0.278623	0.239424	3.919950e-02
0.402713	0.278400	0.239189	3.921041e-02
0.402813	0.278176	0.238955	3.922131e-02
0.402913	0.277953	0.238721	3.923220e-02
0.403013	0.277729	0.238486	3.924309e-02
0.403113	0.277506	0.238252	3.925398e-02
0.403213	0.277282	0.238017	3.926487e-02
0.403313	0.277059	0.237783	3.927575e-02
0.403413	0.276835	0.237548	3.928663e-02
0.403513	0.276612	0.237314	3.929750e-02
0.403613	0.276388	0.237079	3.930837e-02
0.403713	0.276164	0.236845	3.931924e-02
0.403813	0.275940	0.236610	3.933010e-02
0.403913	0.275717	0.236376	3.934096e-02
0.404013	0.275493	0.236141	3.935182e-02
0.404113	0.275269	0.235907	3.936267e-02
0.404213	0.275045	0.235672	3.937352e-02
0.404313	0.274822	0.235437	3.938437e-02
0.404413	0.274598	0.235203	3.939521e-02
0.404513	0.274374	0.234968	3.940605e-02
0.404613	0.274150	0.234733	3.941689e-02
0.404713	0.273926	0.234498	3.942772e-02
0.404813	0.273702	0.234264	3.943855e-02
